APN,RSO Year,Address,City,Zip,RSO Units,Prior Council District,Council District,Land Use Code,Unit Range,Latitude,Longitude
2022015014,2024,22562 COVELLO ST,LOS ANGELES,91307.0,1,12,12.0,200,1 unit,34.2072487,-118.6191776
2022015023,2021,7429 KENTLAND AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.20550619999999,-118.619039
2022017002,2023,7408 CAPISTRANO AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2050227,-118.617611
2022017003,2021,7416 CAPISTRANO AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2052482,-118.6175924
2022018017,2021,22441 COVELLO ST,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.207651,-118.6161276
2022019016,2022,7460 SAUSALITO AVE,LOS ANGELES,91307.0,1,12,12.0,200,1 unit,34.2063679,-118.615526
2022019018,2021,7463 SHOUP AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.206202,-118.6150166
2022021001,2023,7400 ASMAN AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.20485439999999,-118.6165737
2022021021,2022,7459 SAUSALITO AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2063123,-118.616173
2022022027,2021,22557 LEADWELL ST,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2040656,-118.6184672
2022022034,2023,7301 KENTLAND AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2029302,-118.6188705
2022023010,2024,7305 SHOUP AVE,LOS ANGELES,91307.0,1,12,12.0,200,1 unit,34.2029693,-118.6150006
2022023014,2019,7245 SHOUP AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2022902,-118.6150298
2022023069,2021,7252 CAPISTRANO AVE,LOS ANGELES,91307.0,2,12,12.0,200,2 units,34.2024745,-118.617435
2023002025,2019,22028 COVELLO ST,LOS ANGELES,91303.0,2,3,3.0,201,2 units,34.2070971,-118.607186
2023003001,2019,22056 COHASSET ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2062274,-118.608
2023004006,2022,22030 RUNNYMEDE ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2053295,-118.4025506
2023004007,2021,22024 RUNNYMEDE ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2053295,-118.4025506
2023005006,2024,22030 VALERIO ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2043986,-118.6071746
2023005007,2021,22026 VALERIO ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2043985,-118.6069819
2023005018,2020,22027 LEADWELL ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2039826,-118.6069662
2023005019,2021,22031 LEADWELL ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2040026,-118.6071536
2023005023,2021,22049 LEADWELL ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2039781,-118.607785
2023006001,2022,22054 LEADWELL ST,LOS ANGELES,91303.0,2,3,3.0,300,2 units,34.2035526,-118.6079952
2023006009,2021,22016 LEADWELL ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2034337,-118.6066162
2023007001,2021,22054 WYANDOTTE ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2025749,-118.6079457
2023008003,2021,22046 CANTLAY ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.201771,-118.6076305
2023008006,2021,22030 CANTLAY ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2017386,-118.607129
2023009015,2019,22147 SHERMAN WAY,LOS ANGELES,91303.0,2,3,3.0,1210,2 units,34.2013403,-118.6097469
2023010018,2021,22129 CANTLAY ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2021898,-118.6091942
2023010023,2023,22153 CANTLAY ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2022325,-118.6100098
2023012013,2023,22103 LEADWELL ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.20398970000001,-118.6083296
2023012018,2021,22131 LEADWELL ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2039649,-118.6092175
2023013024,2021,22159 VALERIO ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2049054,-118.6101436
2023014028,2021,22140 COHASSET ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2062279,-118.609677
2023015018,2021,22129 COHASSET ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2067256,-118.6091864
2023016009,2021,22118 SATICOY ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2080238,-118.6088385
2023016016,2023,22119 COVELLO ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2075688,-118.6088291
2023016021,2022,22143 COVELLO ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2076011,-118.6096477
2023017008,2023,22229 COVELLO ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2076197,-118.6112447
2023017016,2022,7526 MOORCROFT AVE,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.20717560000001,-118.6110038
2023019007,2023,7440 SHOUP AVE,LOS ANGELES,91307.0,1,3,3.0,200,1 unit,34.2058064,-118.6143922
2023019010,2022,7460 SHOUP AVE,LOS ANGELES,91307.0,2,3,3.0,200,2 units,34.20636,-118.614377
2023019019,2023,7437 NITA AVE,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2057978,-118.6139212
2023021008,2019,22237 RUNNYMEDE ST,LOS ANGELES,91303.0,2,3,3.0,201,2 units,34.2060534,-118.6117634
2023023004,2023,22305 GIFFORD ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,38.8350215,-77.0650809
2023025004,2021,22226 VALERIO ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2042405,-118.6112557
2023026002,2021,22212 LEADWELL ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.2035536,-118.6108214
2023026003,2020,22220 LEADWELL ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.203456,-118.6110494
2023026018,2021,22301 WYANDOTTE ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,,
2023027008,2024,7343 NITA AVE,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.2041048,-118.613886
2024002028,2019,22022 GAULT ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1989419,-118.6067892
2024002029,2019,22016 GAULT ST,LOS ANGELES,91303.0,1,3,3.0,400,1 unit,34.1989664,-118.606582
2024003009,2022,22037 SCHOOLCRAFT ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,42.3850479,-83.2566822
2024003010,2023,22041 SCHOOLCRAFT ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,42.3850485,-83.25671439999999
2024003015,2022,6954 GLADE AVE,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1971936,-118.6079072
2024003025,2020,22040 HART ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1971079,-118.6074642
2024006001,2021,22031 VANOWEN ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.1940133,-118.607141
2024006003,2022,22041 VANOWEN ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1940093,-118.6074479
2024006006,2021,22057 VANOWEN ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.19400400000001,-118.6079327
2024006013,2021,6846 GLADE AVE,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1951745,-118.6078613
2024006019,2024,6841 HANNA AVE,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1950351,-118.6073347
2024009013,2021,22103 BASSETT ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1958325,-118.6083249
2024010005,2023,22138 HART ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.197174,-118.6094645
2024010018,2021,22129 SCHOOLCRAFT ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,42.3847648,-83.25801729999999
2024010021,2021,22143 SCHOOLCRAFT ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,42.3847743,-83.2582046
2024011025,2021,22120 GAULT ST,LOS ANGELES,91303.0,1,3,3.0,200,1 unit,34.1989591,-118.608968
2024012018,2022,22137 GAULT ST,LOS ANGELES,91303.0,2,3,3.0,200,2 units,34.1994383,-118.609457
2024013032,2019,7150 CARLSON CIR UNIT 1,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013033,2019,7150 CARLSON CIR 2,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013034,2019,7150 CARLSON CIR NO 3,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013035,2019,7150 CARLSON CIR NO 4,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013036,2019,7150 CARLSON CIR UNIT 5,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013037,2019,7150 CARLSON CIR UNIT 6,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013038,2019,7150 CARLSON CIR NO 7,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013039,2019,7150 CARLSON CIR UNIT 8,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013040,2019,7150 CARLSON CIR UNIT 9,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013041,2019,7150 CARLSON CIR NO 10,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013042,2019,7150 CARLSON CIR UNIT 11,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013043,2019,7150 CARLSON CIR UNIT 12,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013044,2019,7150 CARLSON CIR UNIT 13,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013045,2019,7150 CARLSON CIR NO 14,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013046,2019,7150 CARLSON CIR UNIT 15,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013047,2019,7150 CARLSON CIR UNIT 16,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013048,2019,7150 CARLSON CIR UNIT 17,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013049,2019,7150 CARLSON CIR UNIT 18,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013050,2019,7150 CARLSON CIR UNIT 19,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2002674,-118.612058
2024013051,2019,7150 CARLSON CIR UNIT 20,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013052,2019,7150 CARLSON CIR NO 21,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013053,2019,7150 CARLSON CIR NO 22,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013054,2019,7150 CARLSON CIR UNIT 23,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013055,2019,7150 CARLSON CIR UNIT 24,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013056,2019,7131 FARRALONE AVE NO 25,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013057,2019,7131 FARRALONE AVE UNIT 26,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013058,2019,7131 FARRALONE AVE UNIT 27,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013059,2019,7131 FARRALONE AVE NO 28,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013060,2019,7131 FARRALONE AVE UNIT 29,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013061,2019,7131 FARRALONE AVE NO 30,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013062,2019,7131 FARRALONE AVE UNIT 31,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013063,2019,7131 FARRALONE AVE UNIT 32,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013064,2019,7131 FARRALONE AVE UNIT 33,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013065,2019,7131 FARRALONE AVE UNIT 34,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013066,2019,7131 FARRALONE AVE UNIT 35,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013067,2019,7131 FARRALONE AVE NO 36,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013068,2019,7131 FARRALONE AVE UNIT 37,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013069,2019,7131 FARRALONE AVE NO 38,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013070,2019,7131 FARRALONE AVE UNIT 39,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013071,2019,7131 FARRALONE AVE UNIT 40,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013072,2019,7131 FARRALONE AVE UNIT 41,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013073,2019,7131 FARRALONE AVE NO 42,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013074,2019,7131 FARRALONE AVE UNIT 43,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013075,2019,7131 FARRALONE AVE UNIT 44,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013076,2019,7131 FARRALONE AVE UNIT 45,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013077,2019,7131 FARRALONE AVE UNIT 46,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013078,2019,7131 FARRALONE AVE UNIT 47,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013079,2019,7131 FARRALONE AVE UNIT 48,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013080,2019,7131 FARRALONE AVE NO 49,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013081,2019,7131 FARRALONE AVE NO 50,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013082,2019,7150 CARLSON CIR UNIT 51,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013083,2019,7150 CARLSON CIR UNIT 52,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013084,2019,7150 CARLSON CIR UNIT 53,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013085,2019,7150 CARLSON CIR NO 54,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013086,2019,7150 CARLSON CIR UNIT 55,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013087,2019,7150 CARLSON CIR NO 56,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013088,2019,7150 CARLSON CIR UNIT 57,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013089,2019,7150 CARLSON CIR UNIT 58,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013090,2019,7150 CARLSON CIR UNIT 59,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013091,2019,7150 CARLSON CIR UNIT 60,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013092,2019,7150 CARLSON CIR UNIT 61,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013093,2019,7150 CARLSON CIR UNIT 62,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013094,2019,7150 CARLSON CIR UNIT 63,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013095,2019,7150 CARLSON CIR NO 64,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013096,2019,7150 CARLSON CIR UNIT 65,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013097,2019,7150 CARLSON CIR UNIT 66,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013098,2019,7150 CARLSON CIR UNIT 67,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013099,2019,7150 CARLSON CIR NO 68,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013100,2019,7150 CARLSON CIR UNIT 69,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013101,2019,7150 CARLSON CIR UNIT 70,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013102,2019,7150 CARLSON CIR UNIT 71,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013103,2019,7150 CARLSON CIR UNIT 72,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013104,2019,7150 CARLSON CIR UNIT 73,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013105,2019,7150 CARLSON CIR UNIT 74,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013106,2019,7150 CARLSON CIR UNIT 75,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013107,2019,7150 CARLSON CIR UNIT 76,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013108,2019,7150 CARLSON CIR UNIT 77,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003309,-118.6120094
2024013109,2019,7131 FARRALONE AVE UNIT 78,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013110,2019,7131 FARRALONE AVE NO 79,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013111,2019,7131 FARRALONE AVE UNIT 80,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013112,2019,7131 FARRALONE AVE NO 81,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013113,2019,7131 FARRALONE AVE NO 82,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013114,2019,7131 FARRALONE AVE UNIT 83,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013115,2019,7131 FARRALONE AVE NO 84,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013116,2019,7131 FARRALONE AVE NO 85,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.2003259,-118.611998
2024013117,2019,7111 FARRALONE AVE NO 86,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013118,2019,7111 FARRALONE AVE NO 87,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013119,2019,7111 FARRALONE AVE NO 88,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013120,2019,7111 FARRALONE AVE NO 89,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013121,2019,7111 FARRALONE AVE NO 90,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013122,2019,7111 FARRALONE AVE NO 91,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013123,2019,7111 FARRALONE AVE NO 92,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013124,2019,7111 FARRALONE AVE NO 93,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013125,2019,7111 FARRALONE AVE NO 94,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013126,2019,7111 FARRALONE AVE UNIT 95,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013127,2019,7111 FARRALONE AVE NO 96,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013128,2019,7111 FARRALONE AVE NO 97,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013129,2019,7111 FARRALONE AVE NO 98,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013130,2019,7111 FARRALONE AVE NO 99,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013131,2019,7111 FARRALONE AVE NO 100,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013132,2019,7111 FARRALONE AVE NO 101,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013133,2019,7111 FARRALONE AVE NO 102,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013134,2019,7111 FARRALONE AVE NO 103,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013135,2019,7111 FARRALONE AVE NO 104,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013136,2019,7111 FARRALONE AVE NO 105,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013137,2019,7111 FARRALONE AVE NO 106,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013138,2019,7111 FARRALONE AVE NO 107,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013139,2019,7111 FARRALONE AVE NO 108,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013140,2019,7111 FARRALONE AVE NO 109,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013141,2019,7101 FARRALONE AVE NO 110,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013142,2019,7101 FARRALONE AVE NO 111,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013143,2019,7101 FARRALONE AVE NO 112,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013144,2019,7101 FARRALONE AVE NO 113,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013145,2019,7101 FARRALONE AVE NO 114,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013146,2019,7101 FARRALONE AVE NO 115,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013147,2019,7101 FARRALONE AVE NO 116,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013148,2019,7101 FARRALONE AVE NO 117,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013149,2019,7111 FARRALONE AVE NO 118,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013150,2019,7111 FARRALONE AVE NO 119,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013151,2019,7111 FARRALONE AVE NO 120,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013152,2019,7111 FARRALONE AVE NO 121,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013153,2019,7111 FARRALONE AVE NO 122,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013154,2019,7111 FARRALONE AVE NO 123,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013155,2019,7111 FARRALONE AVE NO 124,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013156,2019,7111 FARRALONE AVE NO 125,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013157,2019,7111 FARRALONE AVE NO 126,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013158,2019,7111 FARRALONE AVE NO 127,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1996244,-118.6115883
2024013159,2019,7101 FARRALONE AVE NO 128,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013160,2019,7101 FARRALONE AVE NO 129,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013161,2019,7101 FARRALONE AVE NO 130,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013162,2019,7101 FARRALONE AVE NO 131,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013163,2019,7101 FARRALONE AVE NO 132,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013164,2019,7101 FARRALONE AVE NO 133,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013165,2019,7101 FARRALONE AVE NO 134,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013166,2019,7101 FARRALONE AVE NO 135,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013167,2019,7101 FARRALONE AVE NO 136,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013168,2019,7101 FARRALONE AVE NO 137,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013169,2019,7101 FARRALONE AVE NO 138,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013170,2019,7101 FARRALONE AVE NO 139,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013171,2019,7101 FARRALONE AVE NO 140,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013172,2019,7101 FARRALONE AVE NO 141,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013173,2019,7101 FARRALONE AVE NO 142,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
2024013174,2019,7101 FARRALONE AVE NO 143,LOS ANGELES,91303.0,1,3,3.0,010C,1 unit,34.1993927,-118.6125678
